indus,chas,nox,rm,age,tax,ptratio,lstat,log_crime,log_dis,log_rad,log_medv,box_zn,log_b
2.46,0,0.488,6.144,62.2,193,17.8,9.45,-2.675389418862662,0.9547034263605685,1.0986122886681098,2.2460147415056513,0.0,0.0
2.46,0,0.488,7.155,92.2,193,17.8,4.82,-2.3965661564649396,0.993473970544805,1.0986122886681098,1.572773928062509,0.0,1.329724009631489
2.46,0,0.488,6.563,95.6,193,17.8,5.68,-2.3017854128234814,1.0462658082959004,1.0986122886681098,1.7369512327330598,0.0,0.0
2.46,0,0.488,5.604,89.8,193,17.8,13.98,-2.4879512799742254,1.0945707995083895,1.0986122886681098,2.637627736805664,0.0,1.9315214116032104
2.46,0,0.488,6.153,68.8,193,17.8,13.15,-2.8056079046970153,1.187751954798385,1.0986122886681098,2.5764217586237734,0.0,2.37861977927004
2.46,0,0.488,7.831,53.6,193,17.8,4.45,-2.882046509150175,1.1629007785504715,1.0986122886681098,1.4929040961781488,0.0,1.6620303625532675
3.44,0,0.437,6.782,41.1,398,15.2,6.68,-2.5414770012763945,1.3319965577120414,1.6094379124341003,1.8991179875485542,1.0701008326161656,1.3937663759585848
3.44,0,0.437,6.556,29.1,398,15.2,4.56,-2.073141429131356,1.518790843409403,1.6094379124341003,1.5173226235262947,1.0701008326161656,2.7120422223717475
3.44,0,0.437,7.185,38.9,398,15.2,5.39,-2.4805163014867073,1.518790843409403,1.6094379124341003,1.6845453849209058,1.0701008326161656,0.0
3.44,0,0.437,6.951,21.5,398,15.2,5.1,-2.400418453342809,1.8686896456903432,1.6094379124341003,1.62924053973028,1.0701008326161656,3.006672213592324
3.44,0,0.437,6.739,30.8,398,15.2,4.69,-2.672055840878834,1.8686896456903432,1.6094379124341003,1.545432582458188,1.0701008326161656,2.102913897864978
3.44,0,0.437,7.178,26.3,398,15.2,2.87,-2.445993676289402,1.8686896456903432,1.6094379124341003,1.0543120297715298,1.0701008326161656,2.002830439307991
2.93,0,0.401,6.8,9.9,265,15.6,5.03,-3.8226394442934604,1.827705596001524,0.0,1.6154199841116479,1.0778814520882516,1.5107219394949367
2.93,0,0.401,6.604,18.8,265,15.6,4.38,-4.241221758082861,1.827705596001524,0.0,1.4770487243883548,1.0778814520882516,3.0540011816779664
0.46,0,0.422,7.875,32.0,255,14.4,2.97,-4.282362311560936,1.7313723192129598,1.3862943611198906,1.0885619528146082,1.08393289129948,1.3001916620664677
1.52,0,0.404,7.287,34.1,329,12.6,4.08,-3.2161295992001757,1.9891064654982547,0.6931471805599453,1.4060969884160703,1.08393289129948,0.0
1.52,0,0.404,7.107,36.6,329,12.6,8.61,-3.064868012388853,1.9891064654982547,0.6931471805599453,2.152924318439639,1.08393289129948,3.7748277662503007
1.52,0,0.404,7.274,38.3,329,12.6,6.62,-3.2786258292739747,1.9891064654982547,0.6931471805599453,1.890095369948917,1.08393289129948,1.7404661748405024
1.47,0,0.403,6.975,15.3,402,17.0,4.56,-3.4577677331505496,2.035149993546711,1.0986122886681098,1.5173226235262947,1.086880514351752,0.0
1.47,0,0.403,7.135,13.9,402,17.0,4.45,-4.029681048896379,2.035149993546711,1.0986122886681098,1.4929040961781488,1.086880514351752,2.610069792742004
2.03,0,0.415,6.162,38.4,348,14.7,7.43,-3.3682462815224694,1.8357763546448294,0.6931471805599453,2.005525858729668,1.0844941045215362,1.4182774069729402
2.03,0,0.415,7.61,15.7,348,14.7,3.11,-3.827222403735681,1.8357763546448294,0.6931471805599453,1.1346227261911428,1.0844941045215362,0.9242589015233247
2.68,0,0.4161,7.853,33.2,224,14.7,3.81,-3.349554148510317,1.6327637377375972,1.3862943611198906,1.3376291891386096,1.086880514351752,1.6331544390514172
2.68,0,0.4161,8.034,31.9,224,14.7,2.88,-3.907533100155294,1.6327637377375972,1.3862943611198906,1.0577902941478545,1.086880514351752,1.9947003132247407
10.59,0,0.489,5.891,22.3,277,18.6,10.87,-1.9920169167555637,1.3725503433276314,1.3862943611198906,2.386006701133118,0.0,0.0
10.59,0,0.489,6.326,52.5,277,18.6,10.97,-1.471024705280474,1.4713016479283183,1.3862943611198906,2.395164274287139,0.0,1.1085626195212688
10.59,0,0.489,5.783,72.7,277,18.6,18.06,-1.3783658747977692,1.4713016479283183,1.3862943611198906,2.8936995479888394,0.0,2.1365305086639594
10.59,1,0.489,6.064,59.1,277,18.6,14.66,-1.996056732745905,1.4443745721964154,1.3862943611198906,2.6851226964585053,0.0,2.808197149707148
10.59,1,0.489,5.344,100.0,277,18.6,23.09,-0.8307783945499413,1.3545456628053103,1.3862943611198906,3.139399623366404,0.0,0.0
10.59,1,0.489,5.96,92.1,277,18.6,17.27,-1.7460597899770645,1.3550874514951798,1.3862943611198906,2.848970892158587,0.0,1.53686721959926
10.59,1,0.489,5.404,88.6,277,18.6,23.98,-0.9787514132167605,1.2988283353386147,1.3862943611198906,3.177220149599368,0.0,0.9783261227935958
10.59,1,0.489,5.807,53.8,277,18.6,16.03,-1.5269827324979075,1.2954392427758044,1.3862943611198906,2.7744619666214616,0.0,1.9401794743463254
10.59,0,0.489,6.375,32.3,277,18.6,9.38,-1.9624054515845106,1.3725503433276314,1.3862943611198906,2.238579763018133,0.0,2.4923786646266994
10.59,0,0.489,5.412,9.8,277,18.6,29.55,-1.2394272853103383,1.2774555810857395,1.3862943611198906,3.386083743852107,0.0,3.8912078657142253
10.59,0,0.489,6.182,42.4,277,18.6,9.47,-1.6193872432877685,1.3725503433276314,1.3862943611198906,2.248128907197987,0.0,1.451613827240529
13.89,1,0.55,5.888,56.0,276,16.4,13.51,-3.0878475624617967,1.1352977394759622,1.6094379124341003,2.6034301519721073,0.0,1.6292405397302734
13.89,0,0.55,6.642,85.1,276,16.4,9.69,-2.657404616433318,1.2299621367871858,1.6094379124341003,2.2710944259026746,0.0,1.6331544390514172
13.89,1,0.55,5.951,93.8,276,16.4,17.92,-2.2010217775846046,1.0610142582527913,1.6094379124341003,2.8859174075467844,0.0,0.0
13.89,1,0.55,6.373,92.4,276,16.4,10.5,-2.169366249207823,1.2129226348455207,1.6094379124341003,2.3513752571634776,0.0,1.4255150742731644
6.2,1,0.507,6.951,88.5,307,17.4,9.71,-1.0269709275282342,1.051415853837135,2.0794415416798357,2.2731562823032334,0.0,1.824549292051044
6.2,1,0.507,6.164,91.3,307,17.4,21.46,-0.8971991416186345,1.1144856378244,2.0794415416798357,3.0661907372025525,0.0,0.9783261227935958
6.2,1,0.507,6.879,77.7,307,17.4,9.93,-0.47231028753765686,1.18543198062067,2.0794415416798357,2.295560478057081,0.0,2.016235465776042
6.2,0,0.507,6.618,80.8,307,17.4,7.6,-0.48662093506917325,1.18543198062067,2.0794415416798357,2.028148247292285,0.0,0.0
6.2,0,0.504,8.266,78.3,307,17.4,4.14,-1.1541355694787643,1.0627778356588937,2.0794415416798357,1.4206957878372228,0.0,2.553343811341226
6.2,0,0.504,8.725,83.0,307,17.4,4.63,-0.6406875665875832,1.0627778356588937,2.0794415416798357,1.5325568680981427,0.0,2.7663191092261843
6.2,0,0.504,8.04,86.5,307,17.4,3.13,-0.9619682453708077,1.1680450633834465,2.0794415416798357,1.1410330045520618,0.0,2.353278207309562
6.2,0,0.504,7.163,79.9,307,17.4,6.36,-0.8858100246205681,1.1680450633834465,2.0794415416798357,1.8500283773520307,0.0,3.251149385418496
6.2,0,0.504,7.686,17.0,307,17.4,3.92,-1.210024411754371,1.216424953515174,2.0794415416798357,1.366091653802371,0.0,3.015044584586363
6.2,0,0.504,6.552,21.4,307,17.4,3.76,-0.8169432583734566,1.216424953515174,2.0794415416798357,1.324418957401803,0.0,2.865623588206971
6.2,0,0.504,5.981,68.1,307,17.4,11.65,-0.6217571844732723,1.3006002979095281,2.0794415416798357,2.4553061800117097,0.0,2.9729752864313723
6.2,0,0.504,7.412,76.9,307,17.4,5.25,-0.7701146217165538,1.3006002979095281,2.0794415416798357,1.6582280766035324,0.0,3.0800734219877413
6.2,0,0.507,8.337,73.3,307,17.4,2.47,-0.5528810174993176,1.3450556131032931,2.0794415416798357,0.9042181506398859,0.0,2.4840729690394188
6.2,0,0.507,8.247,70.4,307,17.4,3.95,-1.1042179711889437,1.2952475801015233,2.0794415416798357,1.3737155789130306,0.0,2.9418039315284346
6.2,1,0.507,6.726,66.5,307,17.4,8.05,-0.8031629596059677,1.2952475801015233,2.0794415416798357,2.0856720914304723,0.0,3.629660094453965
6.2,0,0.507,6.086,61.5,307,17.4,10.88,-1.1072999170656752,1.2952475801015233,2.0794415416798357,2.3869262414277967,0.0,3.051639905492286
6.2,1,0.507,6.631,76.5,307,17.4,9.54,-0.6528117043705424,1.4226262903672808,2.0794415416798357,2.255493485460195,0.0,2.2460147415056504
6.2,0,0.507,7.358,71.6,307,17.4,4.73,-0.6697627403272094,1.4226262903672808,2.0794415416798357,1.5539252025038417,0.0,2.0579625100027097
4.93,0,0.428,6.481,18.5,300,16.6,6.36,-2.4956845229598787,1.8229189314771568,1.791759469228055,1.8500283773520307,1.0552819637056836,2.9172300453990307
4.93,0,0.428,6.606,42.2,300,16.6,7.37,-2.3803304416188986,1.8229189314771568,1.791759469228055,1.9974177062012453,1.0552819637056836,2.6475922320650964
4.93,0,0.428,6.897,54.3,300,16.6,11.38,-2.1778043760967396,1.84626343721586,1.791759469228055,2.431857428698185,1.0552819637056836,1.8946168546677593
4.93,0,0.428,6.095,65.1,300,16.6,12.4,-2.243184749712598,1.84626343721586,1.791759469228055,2.517696472610991,1.0552819637056836,1.1878434223960441
4.93,0,0.428,6.358,52.9,300,16.6,11.22,-2.2739976361421332,1.9509687612461732,1.791759469228055,2.4176979000945504,1.0552819637056836,3.2248578965457475
4.93,0,0.428,6.393,7.8,300,16.6,5.19,-2.0590900454319385,1.9509687612461732,1.791759469228055,1.6467336971777973,1.0552819637056836,3.14372115126744
5.86,0,0.431,5.593,76.5,330,19.1,12.5,-1.5794908360661482,2.073788091000493,1.9459101490553132,2.5257286443082556,1.0399779079653164,3.2351427973320717
5.86,0,0.431,5.605,70.2,330,19.1,18.46,-1.6537555930852257,2.073788091000493,1.9459101490553132,2.9156062290747062,1.0399779079653164,2.1713368063840894
5.86,0,0.431,6.108,34.9,330,19.1,9.16,-1.0793097864136123,2.0863550879489043,1.9459101490553132,2.214846178686039,1.0399779079653164,2.043814364036681
5.86,0,0.431,6.226,79.2,330,19.1,10.15,-1.6267366770124299,2.0863550879489043,1.9459101490553132,2.3174737054877963,1.0399779079653164,3.0800734219877413
5.86,0,0.431,6.433,49.1,330,19.1,9.52,-1.805513625460718,2.0575154113461407,1.9459101490553132,2.253394848803274,1.0399779079653164,3.14372115126744
5.86,0,0.431,6.718,17.5,330,19.1,6.56,-1.6568964635938017,2.0575154113461407,1.9459101490553132,1.8809906029559975,1.0399779079653164,1.4255150742731644
5.86,0,0.431,6.487,13.0,330,19.1,5.9,-1.9639722918737217,2.0010339548007137,1.9459101490553132,1.7749523509116738,1.0399779079653164,0.4824261492442955
5.86,0,0.431,6.438,8.9,330,19.1,3.59,-1.541358791623506,2.0010339548007137,1.9459101490553132,1.2781522025001875,1.0399779079653164,3.0363942552728798
5.86,0,0.431,6.957,6.8,330,19.1,3.53,-2.498478329818095,2.1868038025083023,1.9459101490553132,1.2612978709452054,1.0399779079653164,2.4689466302092713
5.86,0,0.431,8.259,8.4,330,19.1,3.54,-0.9971212497887038,2.1868038025083023,1.9459101490553132,1.264126727145683,1.0399779079653164,0.0
3.64,0,0.392,6.108,32.0,315,16.4,6.57,-3.0326037483298958,2.221407575000109,0.0,1.8825138324965192,1.08393289129948,1.6114359150967716
3.64,0,0.392,5.876,19.1,315,16.4,9.25,-3.338786121540758,2.221407575000109,0.0,2.224623551524334,1.08393289129948,1.000631880307895
3.75,0,0.394,7.454,34.2,244,15.9,3.11,-4.174687314904639,1.84626343721586,1.0986122886681098,1.1346227261911428,1.0860009389467897,2.4475508632442318
3.97,0,0.647,8.704,86.9,264,13.0,5.12,-0.4917749130751902,0.588342066193819,1.6094379124341003,1.6331544390514163,1.034429819338633,2.104134154270206
3.97,0,0.647,7.333,100.0,264,13.0,7.79,-0.4102113537333973,0.639007734459297,1.6094379124341003,2.052840859882657,1.034429819338633,2.681706225762605
3.97,0,0.647,6.842,100.0,264,13.0,6.9,-0.4206041269509682,0.6984829201494644,1.6094379124341003,1.9315214116032138,1.034429819338633,1.7867469274045058
3.97,0,0.647,7.203,81.8,264,13.0,9.59,-0.6159824564648956,0.7476827132079593,1.6094379124341003,2.2607208888953467,1.034429819338633,1.6292405397302734
3.97,0,0.647,7.52,89.4,264,13.0,7.26,-0.6271347461663738,0.7607123667223692,1.6094379124341003,1.9823798288367047,1.034429819338633,2.2544447176661078
3.97,0,0.647,8.398,91.5,264,13.0,5.91,-0.6536572728735329,0.8278965811115597,1.6094379124341003,1.776645831418007,1.034429819338633,2.401525040848946
3.97,0,0.647,7.327,94.5,264,13.0,11.25,-0.1920567907821121,0.7317908041521498,1.6094379124341003,2.4203681286504293,1.034429819338633,1.4996230464268852
3.97,0,0.647,7.206,91.6,264,13.0,8.1,-0.5977097361268342,0.6575718150460251,1.6094379124341003,2.0918640616783932,1.034429819338633,2.303584593327128
3.97,0,0.647,5.56,62.8,264,13.0,10.45,-0.2723075353455809,0.6863742962725166,1.6094379124341003,2.34660197841082,1.034429819338633,1.7047480922384253
3.97,0,0.647,7.014,84.6,264,13.0,14.79,-0.2411802388003612,0.7574825560648395,1.6094379124341003,2.6939512767227085,1.034429819338633,2.626840145676666
3.97,0,0.575,8.297,67.0,264,13.0,7.44,-0.5475933479582054,0.8844284787253719,1.6094379124341003,2.0068708488450007,1.034429819338633,2.5922651681084963
3.97,0,0.575,7.47,52.6,264,13.0,3.16,-0.6152606419028741,1.0550086511859778,1.6094379124341003,1.1505720275988207,1.034429819338633,2.0281482472922807
6.96,1,0.464,5.92,61.5,223,18.6,13.65,-2.400749341781277,1.365453695248039,1.0986122886681098,2.613739521630969,1.034429819338633,1.880990602955998
6.96,0,0.464,5.856,42.1,223,18.6,13.0,-1.2067767316586704,1.4881738249410612,1.0986122886681098,2.5649493574615367,1.034429819338633,2.224623551524334
6.96,0,0.464,6.24,16.3,223,18.6,6.59,-1.8194801618286551,1.4881738249410612,1.0986122886681098,1.8855533485144158,1.034429819338633,0.0
6.96,0,0.464,6.538,58.7,223,18.6,7.73,-2.166307474701498,1.365453695248039,1.0986122886681098,2.0451088625993306,1.034429819338633,1.0784095813505894
6.96,1,0.464,7.691,51.8,223,18.6,6.58,-1.5056185837951033,1.4739617728716505,1.0986122886681098,1.884034745337226,1.034429819338633,1.964311234426204
6.41,1,0.447,6.758,32.9,254,17.6,3.53,-2.874577151997524,1.405508580043695,1.3862943611198906,1.2612978709452054,1.0663121762128656,0.0
6.41,0,0.447,6.854,42.8,254,17.6,2.98,-2.3429905076290845,1.450981308741706,1.3862943611198906,1.091923300517313,1.0663121762128656,0.0
6.41,1,0.447,7.267,49.0,254,17.6,6.05,-2.2567516766508735,1.5659456893579664,1.3862943611198906,1.80005827204275,1.0663121762128656,2.1575593209437853
6.41,1,0.447,6.826,27.6,254,17.6,4.16,-2.7924649522445737,1.581614403699502,1.3862943611198906,1.425515074273172,1.0663121762128656,1.4929040961781463
6.41,0,0.447,6.482,32.1,254,17.6,7.19,-2.5284824325048763,1.420768248979967,1.3862943611198906,1.9726911717329554,1.0663121762128656,0.0
3.33,0,0.4429,6.812,32.2,216,14.9,4.85,-1.558839859671009,1.41115769084458,1.6094379124341003,1.5789787049493917,1.034429819338633,0.0
3.33,0,0.4429,7.82,64.5,216,14.9,3.76,-3.330366200901564,1.546434212855099,1.6094379124341003,1.324418957401803,1.034429819338633,2.3599101596133125
3.33,0,0.4429,6.968,37.2,216,14.9,4.59,-3.295486927240041,1.6572180428816397,1.6094379124341003,1.5238800240724537,1.034429819338633,1.7351891177396535
3.33,1,0.4429,7.645,49.7,216,14.9,3.01,-2.7921385814844966,1.6509444725858264,1.6094379124341003,1.1019400787607843,1.034429819338633,3.0363942552728798
1.21,1,0.401,7.923,24.8,198,13.6,3.16,-4.199038633336767,1.77240674071224,0.0,1.1505720275988207,1.0860009389467897,0.8671004876833814
2.97,0,0.4,7.088,20.8,285,15.3,7.85,-4.703886158927249,1.9888738484874289,0.0,2.060513531794317,1.0860009389467897,1.1568811967920698
2.25,0,0.389,6.453,31.9,300,15.3,8.23,-4.513502997462267,1.9888738484874289,0.0,2.1077860146889784,1.0757299398591678,1.1568811967920698
1.76,0,0.385,6.23,31.5,241,18.2,12.93,-3.929677940666867,2.2070868955155056,0.0,2.559550192783766,1.08393289129948,4.030694535145644
5.32,0,0.405,6.209,31.3,293,16.6,7.14,-3.25165731439258,1.990227741135006,1.791759469228055,1.965712776351493,1.0745109247954092,0.0
5.32,0,0.405,6.315,45.6,293,16.6,7.6,-3.0812901619156374,1.990227741135006,1.791759469228055,2.028148247292285,1.0745109247954092,0.0
5.32,0,0.405,6.565,22.9,293,16.6,9.51,-3.1472530811952333,1.990227741135006,1.791759469228055,2.252343876557299,1.0745109247954092,3.264995760481752
4.95,0,0.411,6.861,27.9,245,19.2,3.33,-3.351835952124431,1.6325097000018567,1.3862943611198906,1.2029723039923526,1.08393289129948,0.0
4.95,0,0.411,7.148,27.7,245,19.2,3.56,-2.540081150532656,1.6325097000018567,1.3862943611198906,1.269760544863939,1.08393289129948,0.0
4.95,0,0.411,6.63,23.4,245,19.2,4.7,-3.3200783303773633,1.6325097000018567,1.3862943611198906,1.547562508716013,1.08393289129948,0.0
13.92,0,0.437,6.127,18.4,289,16.0,8.58,-2.4931404547151037,1.705238880872887,1.3862943611198906,2.149433913499871,0.0,0.0
13.92,0,0.437,6.009,42.3,289,16.0,10.4,-2.501157990374051,1.705238880872887,1.3862943611198906,2.341805806147327,0.0,0.0
13.92,0,0.437,6.678,31.1,289,16.0,6.27,-2.045465326124905,1.785137592919168,1.3862943611198906,1.8357763546448294,0.0,0.0
13.92,0,0.437,6.549,51.0,289,16.0,7.39,-2.9239699073271,1.785137592919168,1.3862943611198906,2.0001277349601105,0.0,1.6193882432872595
13.92,0,0.437,5.79,58.0,289,16.0,15.84,-1.9587826452779884,1.843719208158766,1.3862943611198906,2.7625383863862796,0.0,0.0
2.24,0,0.4,6.345,20.1,358,14.8,4.97,-2.73861250668485,2.057681499897272,1.6094379124341003,1.6034198401085373,1.0813133363625602,3.389799336709785
2.24,0,0.4,7.041,10.0,358,14.8,4.74,-2.8893922377826646,2.057681499897272,1.6094379124341003,1.556037135706985,1.0813133363625602,3.2703291064571163
2.24,0,0.4,6.871,47.4,358,14.8,6.07,-3.119709453373702,2.057681499897272,1.6094379124341003,1.803358605071407,1.0813133363625602,1.951608170169946
6.09,0,0.433,6.59,40.4,329,16.1,9.5,-3.341891275764748,1.7032378615047714,1.9459101490553132,2.2512917986064953,1.060414272343371,0.7654678421395609
6.09,0,0.433,6.495,18.4,329,16.1,8.67,-2.3788183989936345,1.7032378615047714,1.9459101490553132,2.1598687907924505,1.060414272343371,2.6595599919417734
6.09,0,0.433,6.982,17.7,329,16.1,4.86,-2.3025850929940455,1.7032378615047714,1.9459101490553132,1.5810384379124025,1.060414272343371,2.010894999144722
2.18,0,0.472,7.236,41.1,222,18.4,6.93,-2.8976985332826257,1.3917792913504603,1.9459101490553132,1.9358598132018119,1.0592391570555884,1.4398351280479134
2.18,0,0.472,6.616,58.1,222,18.4,8.93,-2.904247583431813,1.2149127443642704,1.9459101490553132,2.189416394888408,1.0592391570555884,1.5129270120532485
2.18,0,0.472,7.42,71.9,222,18.4,6.47,-2.5898672454244998,1.1311440136705944,1.9459101490553132,1.8671761085128091,1.0592391570555884,0.0
2.18,0,0.472,6.849,70.3,222,18.4,7.53,-3.0094256006859936,1.1577298931511986,1.9459101490553132,2.018895041811802,1.0592391570555884,0.0
9.9,0,0.544,6.635,82.5,304,18.4,4.54,-0.707286673713667,1.1992114872242254,1.3862943611198906,1.5129270120532565,0.0,0.0
9.9,0,0.544,5.972,76.7,304,18.4,9.97,-1.051537881282181,1.1322082380966252,1.3862943611198906,2.299580583973747,0.0,0.5068176023684327
9.9,0,0.544,4.973,37.8,304,18.4,12.64,0.9690653285914825,0.9240207779360656,1.3862943611198906,2.5368663887187113,0.0,3.859676525055937
9.9,0,0.544,6.122,52.8,304,18.4,5.98,-0.23520348080665032,0.9708925470657387,1.3862943611198906,1.7884205679625405,0.0,0.0
9.9,0,0.544,6.023,90.4,304,18.4,11.72,-1.3405946818689003,1.0416891412684888,1.3862943611198906,2.4612967841488667,0.0,0.47000362924571426
9.9,0,0.544,6.266,82.8,304,18.4,7.9,-1.3116322568114682,1.1825857224442882,1.3862943611198906,2.066862759472976,0.0,1.506297153514585
9.9,0,0.544,6.567,87.3,304,18.4,9.28,-0.9964167763534401,1.2815725303483325,1.3862943611198906,2.2278615467981093,0.0,0.7929925155296522
9.9,0,0.544,5.705,77.7,304,18.4,11.5,-1.3721547975661714,1.3724489542978375,1.3862943611198906,2.4423470353692043,0.0,0.3920420877759976
9.9,0,0.544,5.914,83.2,304,18.4,18.33,-1.1448551998428471,1.3859442998555953,1.3862943611198906,2.9085390618516134,0.0,1.974081026022008
9.9,0,0.544,5.782,71.7,304,18.4,15.94,-1.4055995121778961,1.394188123238991,1.3862943611198906,2.768831673362069,0.0,0.0
9.9,0,0.544,6.382,67.2,304,18.4,10.36,-0.911253440356887,1.2620058355765456,1.3862943611198906,2.337952236831337,0.0,0.9895411936137469
9.9,0,0.544,6.113,58.8,304,18.4,12.73,-0.7434514904696932,1.3867692483431018,1.3862943611198906,2.543961412569315,0.0,0.5128236264286392
7.38,0,0.493,6.426,52.3,287,19.6,7.2,-1.7861750909341545,1.5130151138990473,1.6094379124341003,1.9740810260220096,0.0,0.0
7.38,0,0.493,6.376,54.3,287,19.6,6.87,-1.7060038804104314,1.5130151138990473,1.6094379124341003,1.927164106234258,0.0,0.0
7.38,0,0.493,6.041,49.9,287,19.6,7.7,-1.0465702746410745,1.5520418232927913,1.6094379124341003,2.0412203288596382,0.0,0.0
7.38,0,0.493,5.708,74.3,287,19.6,11.74,-1.259062770643896,1.5520418232927913,1.6094379124341003,2.4630018143999504,0.0,1.912501086924181
7.38,0,0.493,6.415,40.1,287,19.6,6.12,-1.0756089069031467,1.5520418232927913,1.6094379124341003,1.8115620965242347,0.0,0.0
7.38,0,0.493,6.431,14.7,287,19.6,5.08,-1.6509893395923356,1.689339071628585,1.6094379124341003,1.6253112615903906,0.0,1.4398351280479134
7.38,0,0.493,6.312,28.9,287,19.6,6.15,-1.1924725201557291,1.689339071628585,1.6094379124341003,1.8164520818184267,0.0,0.0
7.38,0,0.493,6.083,43.7,287,19.6,12.79,-1.4228338719108389,1.689339071628585,1.6094379124341003,2.548663615590751,0.0,0.0
3.24,0,0.46,5.868,25.8,430,16.9,9.97,-2.715528090958169,1.6514623836893323,1.3862943611198906,2.299580583973747,0.0,2.7382560431592746
3.24,0,0.46,6.333,17.2,430,16.9,7.34,-2.6994869704417224,1.6514623836893323,1.3862943611198906,1.9933388426264242,0.0,3.1219242987917504
3.24,0,0.46,6.144,32.2,430,16.9,9.09,-3.091362504569241,1.7704677337604326,1.3862943611198906,2.2071749081893874,0.0,3.378610882989359
6.06,0,0.4379,5.706,28.4,304,16.9,12.43,-2.991142821220184,1.893217379618614,0.0,2.5201129055226197,1.0615271116734943,1.355835153635181
6.06,0,0.4379,6.031,23.3,304,16.9,7.83,-3.362168994694677,1.893217379618614,0.0,2.057962510002712,1.0615271116734943,3.573749146860304
5.19,0,0.515,6.316,38.1,224,20.2,5.68,-2.979268547523326,1.8653816090986688,1.6094379124341003,1.7369512327330598,0.0,2.102913897864978
5.19,0,0.515,6.31,38.5,224,20.2,6.75,-3.2866194769547206,1.8653816090986688,1.6094379124341003,1.9095425048844386,0.0,2.1400661634962708
5.19,0,0.515,6.037,34.5,224,20.2,8.01,-3.228673667348312,1.7893064630669882,1.6094379124341003,2.080690761080268,0.0,0.0
5.19,0,0.515,5.869,46.3,224,20.2,9.8,-3.3734849430956197,1.6546215810094207,1.6094379124341003,2.2823823856765264,0.0,0.0
5.19,0,0.515,5.895,59.6,224,20.2,10.56,-3.4929837772928636,1.7254415881904066,1.6094379124341003,2.3570732782781154,0.0,1.128171090909646
5.19,0,0.515,6.059,37.3,224,20.2,8.51,-3.409431186589259,1.571154360008492,1.6094379124341003,2.1412419425852827,0.0,0.5653138090500552
5.19,0,0.515,5.985,45.4,224,20.2,9.74,-2.900967697109568,1.571154360008492,1.6094379124341003,2.2762411176544437,0.0,0.0
5.19,0,0.515,5.968,58.5,224,20.2,9.29,-2.78855551576186,1.571154360008492,1.6094379124341003,2.2289385528257473,0.0,0.0
1.52,0,0.442,7.241,49.3,284,15.5,5.49,-4.342036986457723,1.951309830216467,0.0,1.7029282555214393,1.0615271116734943,1.1505720275988107
1.89,0,0.518,6.54,59.7,422,15.9,8.65,-3.6896797742847056,1.8352818145171772,0.0,2.157559320943788,0.0,2.071913275259044
3.78,0,0.484,6.696,56.4,370,17.6,7.18,-3.671825699548109,1.7460819557314025,1.6094379124341003,1.9712993830601329,1.0757299398591678,0.0
3.78,0,0.484,6.874,28.1,370,17.6,4.61,-3.4903565179819735,1.8664648819262473,1.6094379124341003,1.5282278570085572,1.0757299398591678,2.295560478057076
4.39,0,0.442,6.014,48.5,352,18.8,10.53,-3.4695832945286202,2.0811400983154176,1.0986122886681098,2.354228326145884,0.0,2.5063419305080648
4.39,0,0.442,5.898,52.3,352,18.8,12.67,-2.786768785813615,2.0811400983154176,1.0986122886681098,2.5392369943330477,0.0,3.5052570515869323
4.15,0,0.429,6.516,27.7,351,17.9,6.36,-3.979231755121596,2.1442105050135645,1.3862943611198906,1.8500283773520307,1.0850241906005584,1.6992786164338844
2.01,0,0.435,6.635,29.7,280,17.0,5.99,-4.199038633336767,2.121542717698471,1.3862943611198906,1.7900914121273581,1.08393289129948,1.9401794743463254
1.25,0,0.429,6.939,34.5,335,19.7,5.89,-3.540804336048573,2.1738535910129793,0.0,1.7732559976634952,1.0663121762128656,2.0856720914304665
1.25,0,0.429,6.49,44.4,335,19.7,5.98,-2.7788482724109254,2.1738535910129793,0.0,1.7884205679625405,1.0663121762128656,0.0
1.69,0,0.411,6.579,35.9,411,18.3,5.49,-2.5319982573218507,2.371205895271833,1.3862943611198906,1.7029282555214393,1.0778814520882516,3.3002714630721948
1.69,0,0.411,5.884,18.5,411,18.3,7.79,-2.6249966459669243,2.371205895271833,1.3862943611198906,2.052840859882657,1.0778814520882516,1.7173950539391913
2.02,0,0.41,6.728,36.1,187,17.0,4.5,-4.069261781854637,2.495393140512136,1.6094379124341003,1.5040773967762742,1.0860009389467897,2.598235335095003
1.91,0,0.413,5.663,21.9,334,22.0,8.05,-3.146322632186492,2.359504033718152,1.3862943611198906,2.0856720914304723,1.08393289129948,2.714694743820876
1.91,0,0.413,5.936,19.5,334,22.0,5.57,-2.2387655802810915,2.359504033718152,1.3862943611198906,1.7173950539391927,1.08393289129948,3.0846584827483907
18.1,1,0.77,6.212,97.4,666,20.2,17.6,2.195329449381762,0.7524532864573528,3.1780538303479458,2.8678989020441064,0.0,3.0041963519661183
18.1,1,0.77,6.395,91.0,666,20.2,13.27,1.347995223185688,0.9183685716691207,3.1780538303479458,2.5855058483441162,0.0,1.880990602955998
18.1,1,0.77,6.127,83.4,666,20.2,11.48,1.6489989522850654,1.0016240350184296,3.1780538303479458,2.4406063908914204,0.0,0.9042181506398739
18.1,0,0.77,6.112,81.3,666,20.2,12.67,1.4495766247463249,0.9199241231065759,3.1780538303479458,2.5392369943330477,0.0,1.9685099809725497
